,Zone de référence,Secteur institutionnel,Transaction,Activité économique,Unité de mesure,Transformation,TIME_PERIOD,OBS_VALUE
80988,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1985-03-01,4.35367598
80989,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1985-06-01,4.49412329
80990,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1985-09-01,3.008086334
80991,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1985-12-01,3.027296134
80992,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1986-03-01,2.105420529
80993,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1986-06-01,2.160637331
80994,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1986-09-01,2.020419299
80995,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1986-12-01,1.068064773
80996,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1987-03-01,0.696666472
80997,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1987-06-01,0.769049347
80998,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1987-09-01,1.902321317
80999,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1987-12-01,2.795586513
81000,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1988-03-01,3.213085167
81001,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1988-06-01,2.978823007
81002,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1988-09-01,2.893190522
81003,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1988-12-01,4.035675052
81004,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1989-03-01,4.059999108
81005,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1989-06-01,5.115900009
81006,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1989-09-01,4.621746256
81007,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1989-12-01,3.937218253
81008,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1990-03-01,5.652818157
81009,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1990-06-01,4.328340469
81010,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1990-09-01,3.273564547
81011,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1990-12-01,1.666536784
81012,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1991-03-01,-0.167644282
81013,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1991-06-01,-1.569334663
81014,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1991-09-01,-1.286274607
81015,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1991-12-01,-0.690485598
81016,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1992-03-01,-0.145073024
81017,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1992-06-01,0.782398764
81018,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1992-09-01,-0.105884747
81019,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1992-12-01,-1.109744091
81020,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1993-03-01,-2.05276632
81021,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1993-06-01,-0.780179913
81022,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1993-09-01,0.569743141
81023,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1993-12-01,1.728979898
81024,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1994-03-01,2.515275745
81025,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1994-06-01,0.401847883
81026,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1994-09-01,1.073758999
81027,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1994-12-01,1.228486651
81028,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1995-03-01,-0.015437118
81029,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1995-06-01,1.273403251
81030,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1995-09-01,0.809143458
81031,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1995-12-01,0.193110011
81032,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1996-03-01,1.062611984
81033,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1996-06-01,0.491045056
81034,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1996-09-01,-0.156726297
81035,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1996-12-01,0.405059645
81036,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1997-03-01,1.175736854
81037,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1997-06-01,1.711271506
81038,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1997-09-01,2.919326228
81039,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1997-12-01,3.16063061
81040,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1998-03-01,3.099818668
81041,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1998-06-01,3.945543025
81042,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1998-09-01,2.807971506
81043,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1998-12-01,1.911196349
81044,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1999-03-01,1.02395832
81045,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1999-06-01,0.591407568
81046,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1999-09-01,1.176360963
81047,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1999-12-01,3.736187264
81048,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2000-03-01,4.334213086
81049,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2000-06-01,4.106510289
81050,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2000-09-01,4.559980624
81051,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2000-12-01,3.461512369
81052,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2001-03-01,2.558058888
81053,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2001-06-01,2.558658401
81054,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2001-09-01,1.566264147
81055,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2001-12-01,-0.158741719
81056,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2002-03-01,0.102071639
81057,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2002-06-01,-0.043751417
81058,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2002-09-01,-0.143605961
81059,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2002-12-01,-0.174624028
81060,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2003-03-01,-0.647897134
81061,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2003-06-01,-1.174688534
81062,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2003-09-01,-0.046836546
81063,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2003-12-01,1.571019546
81064,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2004-03-01,2.543544453
81065,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2004-06-01,3.656739581
81066,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2004-09-01,2.462794897
81067,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2004-12-01,1.49751432
81068,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2005-03-01,1.819205685
81069,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2005-06-01,2.082779512
81070,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2005-09-01,3.296436674
81071,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2005-12-01,4.186580856
81072,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2006-03-01,4.525131866
81073,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2006-06-01,4.245084357
81074,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2006-09-01,3.840150835
81075,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2006-12-01,4.051635788
81076,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2007-03-01,3.351378065
81077,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2007-06-01,4.145111391
81078,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2007-09-01,4.312444831
81079,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2007-12-01,3.838973952
81080,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2008-03-01,4.226513921
81081,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2008-06-01,3.781155733
81082,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2008-09-01,3.421174663
81083,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2008-12-01,-0.574094846
81084,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2009-03-01,-3.193217775
81085,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2009-06-01,-3.753269278
81086,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2009-09-01,-2.914197373
81087,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2009-12-01,0.711572073
81088,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2010-03-01,3.507111332
81089,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2010-06-01,3.647323609
81090,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2010-09-01,2.718486198
81091,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2010-12-01,2.962295761
81092,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2011-03-01,2.570453946
81093,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2011-06-01,2.456979317
81094,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2011-09-01,1.674213833
81095,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2011-12-01,0.937304221
81096,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2012-03-01,0.864749528
81097,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2012-06-01,0.556452402
81098,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2012-09-01,1.758078853
81099,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2012-12-01,1.621178121
81100,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2013-03-01,1.495511821
81101,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2013-06-01,1.977124931
81102,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2013-09-01,1.791977869
81103,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2013-12-01,2.078455099
81104,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2014-03-01,2.223663162
81105,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2014-06-01,2.275883831
81106,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2014-09-01,2.158586493
81107,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2014-12-01,2.613750308
81108,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2015-03-01,1.825851083
81109,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2015-06-01,1.582781652
81110,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2015-09-01,1.547159991
81111,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2015-12-01,1.378554226
81112,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2016-03-01,1.991375072
81113,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2016-06-01,2.119486271
81114,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2016-09-01,2.272487879
81115,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2016-12-01,1.955403403
81116,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2017-03-01,1.638808559
81117,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2017-06-01,1.167075082
81118,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2017-09-01,1.02454341
81119,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2017-12-01,1.912809136
81120,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2018-03-01,2.867938715
81121,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2018-06-01,3.765023308
81122,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2018-09-01,2.829803393
81123,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2018-12-01,1.959444703
81124,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2019-03-01,1.08243033
81125,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2019-06-01,0.498818203
81126,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2019-09-01,1.335902003
81127,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2019-12-01,1.709659046
81128,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2020-03-01,0.142696141
81129,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2020-06-01,-7.01323802
81130,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2020-09-01,-1.047758221
81131,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2020-12-01,-1.175508487
81132,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2021-03-01,0.573777102
81133,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2021-06-01,10.475042687
81134,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2021-09-01,5.535147024
81135,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2021-12-01,5.343343034
81136,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2022-03-01,4.96514237
81137,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2022-06-01,3.279347641
81138,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2022-09-01,1.361489575
81139,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2022-12-01,1.177608836
81140,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2023-03-01,1.531340571
81141,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2023-06-01,0.449755418
81142,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2023-09-01,0.441053594
81143,Swiss,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2023-12-01,0.641438518
81260,Japan,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1961-03-01,10.879027492
81261,Japan,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1961-06-01,13.033911709
81262,Japan,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1961-09-01,11.377645181
81263,Japan,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1961-12-01,12.17615334
81264,Japan,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1962-03-01,10.328285972
81265,Japan,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1962-06-01,9.536132546
81266,Japan,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1962-09-01,8.786970048
81267,Japan,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1962-12-01,6.188324034
81268,Japan,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1963-03-01,6.21378875
81269,Japan,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1963-06-01,7.832549491
81270,Japan,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1963-09-01,9.654809883
81271,Japan,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1963-12-01,11.111185898
81272,Japan,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1964-03-01,13.109119079
81273,Japan,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1964-06-01,12.525733796
81274,Japan,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1964-09-01,11.008340696
81275,Japan,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1964-12-01,8.653015152
81276,Japan,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1965-03-01,6.150947015
81277,Japan,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1965-06-01,4.944822401
81278,Japan,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1965-09-01,5.690597963
81279,Japan,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1965-12-01,6.007142001
81280,Japan,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1966-03-01,7.966393835
81281,Japan,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1966-06-01,10.806859365
81282,Japan,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1966-09-01,10.986148697
81283,Japan,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1966-12-01,11.471788614
81284,Japan,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1967-03-01,11.443301697
81285,Japan,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1967-06-01,10.132281283
81286,Japan,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1967-09-01,11.24638467
81287,Japan,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1967-12-01,11.175461277
81288,Japan,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1968-03-01,10.889312772
81289,Japan,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1968-06-01,11.668719373
81290,Japan,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1968-09-01,10.369641908
81291,Japan,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1968-12-01,14.445485764
81292,Japan,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1969-03-01,12.761530267
81293,Japan,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1969-06-01,12.216026566
81294,Japan,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1969-09-01,12.360262526
81295,Japan,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1969-12-01,10.452610449
81296,Japan,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1970-03-01,12.844536368
81297,Japan,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1970-06-01,10.98153819
81298,Japan,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1970-09-01,11.290849578
81299,Japan,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1970-12-01,6.765415354
81300,Japan,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1971-03-01,4.534988705
81301,Japan,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1971-06-01,4.948614972
81302,Japan,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1971-09-01,3.453962834
81303,Japan,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1971-12-01,4.733731222
81304,Japan,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1972-03-01,7.169685695
81305,Japan,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1972-06-01,7.453256148
