,Zone de référence,Secteur institutionnel,Transaction,Activité économique,Unité de mesure,Transformation,TIME_PERIOD,OBS_VALUE
56417,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1968-06-01,5.505683536
56418,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1968-09-01,6.213490871
56419,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1968-12-01,6.764597423
56420,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1969-03-01,6.166252493
56421,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1969-06-01,6.186619021
56422,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1969-09-01,5.466212028
56423,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1969-12-01,4.568863897
56424,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1970-03-01,4.077263341
56425,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1970-06-01,4.108160496
56426,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1970-09-01,4.157480037
56427,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1970-12-01,3.50857405
56428,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1971-03-01,3.572858369
56429,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1971-06-01,3.589614031
56430,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1971-09-01,3.569974454
56431,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1971-12-01,4.044594424
56432,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1972-03-01,4.706108815
56433,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1972-06-01,5.307106181
56434,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1972-09-01,5.25078926
56435,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1972-12-01,6.533089204
56436,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1973-03-01,7.353257677
56437,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1973-06-01,6.620020428
56438,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1973-09-01,5.662724364
56439,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1973-12-01,5.020523656
56440,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1974-03-01,2.193553703
56441,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1974-06-01,1.545937789
56442,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1974-09-01,1.191148244
56443,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1974-12-01,-0.556687282
56444,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1975-03-01,-0.64020546
56445,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1975-06-01,-0.570534665
56446,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1975-09-01,0.501176115
56447,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1975-12-01,2.502804339
56448,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1976-03-01,4.723913324
56449,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1976-06-01,5.235688062
56450,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1976-09-01,5.009042028
56451,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1976-12-01,4.573233926
56452,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1977-03-01,3.824951596
56453,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1977-06-01,3.667981715
56454,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1977-09-01,3.709548467
56455,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1977-12-01,3.574898691
56456,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1978-03-01,3.470300141
56457,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1978-06-01,4.605567866
56458,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1978-09-01,4.584242462
56459,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1978-12-01,5.10357986
56460,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1979-03-01,4.874999171
56461,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1979-06-01,4.100533248
56462,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1979-09-01,3.671339417
56463,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1979-12-01,3.019267674
56464,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1980-03-01,3.018448683
56465,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1980-06-01,0.68699007
56466,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1980-09-01,0.50381151
56467,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1980-12-01,0.983066379
56468,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1981-03-01,1.443055304
56469,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1981-06-01,2.762469332
56470,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1981-09-01,3.11114265
56471,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1981-12-01,1.87107792
56472,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1982-03-01,0.51085458
56473,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1982-06-01,0.54145944
56474,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1982-09-01,-0.260233798
56475,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1982-12-01,-0.010137437
56476,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1983-03-01,1.092325215
56477,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1983-06-01,1.936951686
56478,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1983-09-01,3.451789501
56479,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1983-12-01,4.724471386
56480,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1984-03-01,5.396317339
56481,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1984-06-01,4.949394933
56482,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1984-09-01,4.853653357
56483,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1984-12-01,4.004131992
56484,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1985-03-01,3.53973305
56485,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1985-06-01,3.971755953
56486,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1985-09-01,3.87328928
56487,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1985-12-01,4.086555007
56488,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1986-03-01,3.504764063
56489,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1986-06-01,3.062320531
56490,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1986-09-01,2.604868372
56491,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1986-12-01,2.393606652
56492,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1987-03-01,2.265961882
56493,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1987-06-01,3.288471375
56494,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1987-09-01,3.716501383
56495,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1987-12-01,4.954819791
56496,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1988-03-01,5.498684507
56497,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1988-06-01,4.521008213
56498,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1988-09-01,4.453549943
56499,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1988-12-01,3.788267312
56500,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1989-03-01,4.201760598
56501,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1989-06-01,3.891876809
56502,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1989-09-01,3.842847367
56503,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1989-12-01,3.629849819
56504,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1990-03-01,3.341971292
56505,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1990-06-01,3.873840336
56506,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1990-09-01,3.239202753
56507,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1990-12-01,2.48643845
56508,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1991-03-01,1.601103303
56509,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1991-06-01,1.31732591
56510,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1991-09-01,1.274110242
56511,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1991-12-01,1.663437779
56512,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1992-03-01,2.478649717
56513,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1992-06-01,2.112865826
56514,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1992-09-01,2.258817199
56515,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1992-12-01,1.949279384
56516,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1993-03-01,1.277426845
56517,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1993-06-01,1.401791046
56518,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1993-09-01,1.320413809
56519,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1993-12-01,1.879989753
56520,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1994-03-01,2.608227429
56521,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1994-06-01,2.752812298
56522,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1994-09-01,3.278530077
56523,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1994-12-01,3.400087173
56524,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1995-03-01,2.857279441
56525,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1995-06-01,2.609117517
56526,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1995-09-01,2.579034967
56527,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1995-12-01,2.171988133
56528,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1996-03-01,2.503697084
56529,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1996-06-01,3.353112261
56530,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1996-09-01,3.177747585
56531,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1996-12-01,3.608565186
56532,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1997-03-01,3.50377505
56533,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1997-06-01,3.651214314
56534,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1997-09-01,3.88209519
56535,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1997-12-01,3.853137037
56536,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1998-03-01,3.674400633
56537,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1998-06-01,2.828999234
56538,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1998-09-01,2.59304179
56539,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1998-12-01,2.479089059
56540,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1999-03-01,2.682906603
56541,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1999-06-01,2.964327152
56542,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1999-09-01,3.448464558
56543,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",1999-12-01,3.932951892
56544,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2000-03-01,4.329586653
56545,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2000-06-01,4.861660896
56546,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2000-09-01,4.171913229
56547,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2000-12-01,3.404199013
56548,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2001-03-01,2.634594433
56549,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2001-06-01,1.515333798
56550,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2001-09-01,0.912790396
56551,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2001-12-01,0.485770674
56552,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2002-03-01,0.774733263
56553,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2002-06-01,1.424715295
56554,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2002-09-01,2.040806033
56555,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2002-12-01,2.21766145
56556,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2003-03-01,1.849895281
56557,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2003-06-01,1.571302326
56558,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2003-09-01,2.11527262
56559,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2003-12-01,2.867466034
56560,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2004-03-01,3.427538764
56561,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2004-06-01,3.610378666
56562,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2004-09-01,3.164583782
56563,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2004-12-01,2.783986524
56564,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2005-03-01,2.783938702
56565,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2005-06-01,2.761032434
56566,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2005-09-01,3.047271959
56567,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2005-12-01,3.112012616
56568,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2006-03-01,3.404101003
56569,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2006-06-01,3.416686857
56570,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2006-09-01,2.880667506
56571,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2006-12-01,3.111740641
56572,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2007-03-01,2.746506557
56573,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2007-06-01,2.720970832
56574,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2007-09-01,2.843053304
56575,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2007-12-01,2.575369317
56576,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2008-03-01,2.070052251
56577,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2008-06-01,1.417869693
56578,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2008-09-01,0.414671046
56579,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2008-12-01,-2.299984772
56580,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2009-03-01,-4.790161056
56581,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2009-06-01,-4.630640121
56582,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2009-09-01,-3.577856676
56583,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2009-12-01,-0.703085746
56584,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2010-03-01,2.29492601
56585,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2010-06-01,3.241859609
56586,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2010-09-01,3.486640926
56587,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2010-12-01,3.129149294
56588,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2011-03-01,2.8238863
56589,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2011-06-01,2.07057935
56590,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2011-09-01,1.821821413
56591,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2011-12-01,1.688159526
56592,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2012-03-01,1.928931588
56593,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2012-06-01,1.69005431
56594,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2012-09-01,1.224965454
56595,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2012-12-01,0.831774778
56596,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2013-03-01,0.921388625
56597,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2013-06-01,1.375412637
56598,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2013-09-01,1.965683655
56599,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2013-12-01,2.491481817
56600,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2014-03-01,2.243904277
56601,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2014-06-01,2.140962997
56602,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2014-09-01,2.21675615
56603,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2014-12-01,2.210462567
56604,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2015-03-01,2.689812671
56605,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2015-06-01,2.755215708
56606,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2015-09-01,2.486791379
56607,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2015-12-01,2.233953508
56608,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2016-03-01,1.922582596
56609,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2016-06-01,1.733667071
56610,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2016-09-01,1.637601215
56611,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2016-12-01,2.166606501
56612,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2017-03-01,2.323176805
56613,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2017-06-01,2.691630406
56614,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2017-09-01,3.027007025
56615,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2017-12-01,3.047915042
56616,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2018-03-01,2.948436189
56617,OCDE,Economie totale,Produit intérieur brut,Non applicable,Changement en pourcentage,"Taux de croissance, sur 1 an",2018-06-01,2.748420799
